51356941948,dga,222,75
51356960920,deg,152,65
51356967295,cce,168,274
51356975137,cge,210,157
51356992709,agb,217,160
51356996773,egd,36,34
51357010736,cac,173,125
51357045076,eaf,198,242
51357056625,ebb,52,93
51357089982,cca,208,311
51357094300,cfe,75,424
51357094827,ffd,32,22
51357150588,aaf,2,107
51357172021,gag,15,274
51357177275,bce,263,271
51357236101,gdc,92,355
51357255010,ffb,30,53
51357257735,cde,117,227
51357272472,bff,34,104
51357295602,efd,162,233
51357329366,ffc,34,261
51357332674,dca,50,140
51357336723,dcc,93,285
51357371291,fbf,249,79
51357380620,dbc,76,39
51357381667,gfb,65,54
51357388696,gfd,163,512
51357389467,deg,230,63
51357401147,adb,23,77
51357409918,dfa,117,164
51357439356,bba,133,213
51357441370,dbf,213,62
51357450531,caf,295,97
51357458978,ega,218,193
51357471741,gad,262,168
51357476882,dgb,72,397
51357477034,bcf,85,166
51357481646,gbb,54,96
51357534698,gcg,145,141
51357560095,fdb,101,54
51357573512,fgb,87,108
51357575440,gef,46,156
51357589026,eaa,218,379
51357593466,fgg,195,456
51357595915,ebg,282,129
51357600268,gba,202,97
51357603295,aeg,264,250
51357609959,fcb,214,107
51357613532,fab,71,148
51357633302,bba,62,225
51357678563,bbg,109,91
51357710777,abf,177,109
51357728586,faa,97,254
51357767137,cgd,68,392
51357774142,feg,34,86
51357809300,cce,22,301
51357832847,ceg,255,144
51357856516,acc,287,326
51357866671,ded,29,46
51357879613,gbg,37,163
51357897507,cgf,144,31
51357901642,gfa,18,428
51357906997,ddc,189,57
51357919014,cce,227,258
51357920001,fdb,202,63
51357947242,ecg,278,116
51357956227,cac,226,125
51357958424,fff,104,224
51357964869,geb,259,77
51357978839,cda,288,240
51358014156,fbg,27,240
51358048635,gdb,191,239
51358049871,fbg,149,225
51358061681,cde,190,227
51358069250,aec,234,304
51358086253,ebc,238,51
51358091617,fbb,106,177
51358094815,gbd,72,234
51358109258,cbg,43,70
51358155224,aac,284,162
51358204260,eec,243,90
51358217791,dgd,152,68
51358226803,fdb,86,72
51358228063,cgd,154,337
51358249223,aaa,245,103
51358256103,cad,177,132
51358274425,bgf,15,51
51358287559,aba,215,12
51358293280,fdf,215,89
51358297117,gde,163,256
51358314199,bdd,282,160
51358336178,def,34,156
51358346110,edg,80,28
51358346840,bba,148,245
51358354954,fab,267,168
51358378360,cee,3,85
51358387444,bbe,73,196
51358394089,fcg,128,45
51358412105,fae,227,6
51358416979,fac,113,262
51358425451,dge,146,84
51358463288,ggd,149,324
51358473692,ged,299,167
51358476643,dfb,72,61
51358497195,cfb,167,183
51358503788,baa,94,236
51358504312,edb,5,168
51358510082,faa,63,299
51358514013,edb,280,171
51358518898,abf,96,100
51358588519,agf,192,173
51358608047,bff,96,107
51358615438,dda,182,210
51358617562,fed,138,31
51358622190,efg,203,355
51358674399,geg,21,47
51358674636,cdd,235,146
51358706479,gge,23,207
51358719870,cde,266,258
51358726070,cab,181,167
51358764354,afb,51,246
51358764451,fcg,144,47
51358776114,bea,48,90
51358787950,dcb,62,278
51358799444,fef,241,9
51358825361,ggb,134,5
51358826411,ead,296,225
51358830232,ecc,159,148
51358837128,eca,190,94
51358841656,dae,79,20
51358860421,fgd,143,231
51358861811,add,249,97
51358862761,cde,38,260
51358866521,bed,225,225
51358868781,bdg,192,139
51358936445,baf,143,49
51358951969,cec,14,141
51358964869,fbc,283,45
51359058848,bdb,17,183
51359069482,dgg,294,116
51359071644,gca,67,188
51359081239,acf,172,89
51359097479,egb,269,159
51359102449,cfg,44,28
51359104877,edb,78,169
51359108984,afg,47,119
51359151949,acc,154,296
51359152038,ccb,39,264
51359177347,ddg,12,31
51359228836,cab,24,193
51359232580,edb,37,184
51359282034,cac,216,132
51359321771,cdf,72,114
51359323351,cef,172,139
51359324792,gbc,218,93
51359338353,cbb,297,318
51359339792,cfc,12,97
51359361199,ffc,137,261
51359377686,cdc,16,12
51359395318,bdc,299,125
51359402924,gge,192,225
51359431702,caa,273,161
51359438628,ddf,237,75
51359458225,ffe,196,35
51359468497,gde,191,256
51359468648,egf,288,125
51359486971,gfg,294,32
51359507923,eef,169,256
51359587527,cag,70,85
51359612712,cgc,263,91
51359618308,cdg,91,230
51359624699,efe,122,74
51359627170,fbe,241,5
51359636419,dcb,77,325
51359659617,cbe,30,12
51359678339,gcb,117,88
51359705082,afe,286,61
51359727385,afc,163,212
51359730680,dbb,288,143
51359761002,dfg,162,7
51359781483,afd,106,106
51359794061,bfb,148,77
51359801275,deg,64,72
51359811172,adg,33,80
51359825231,ced,126,219
51359831934,dad,42,102
51359833471,aad,52,125
51359865708,aaf,274,115
51359868949,age,126,38
51359894479,efb,21,37
51359900226,cfa,90,10
51359900499,bgd,277,59
51359917642,dab,59,81
51359945949,aca,211,35
51359963426,cbc,174,211
51359972010,fab,261,169
51359978382,gcg,182,167
51359986102,gee,148,172
51360005760,dbe,94,51
51360055185,eaf,91,266
51360061272,egg,75,433
51360062433,adc,193,146
51360088423,abb,105,109
51360092178,caa,60,157
51360108459,fec,195,331
51360122448,fgg,75,460
51360124697,aag,277,147
51360139089,gec,5,26
51360145273,gcf,12,55
51360146000,dfa,129,168
51360156571,ffa,188,50
51360164023,bca,272,37
51360165289,gcc,13,138
51360213950,agg,163,177
51360264313,eeg,161,207
51360273577,deb,247,110
51360291798,agc,118,47
51360314025,gaa,10,21
51360319970,ggc,197,23
51360328208,dfd,151,91
51360334249,ece,241,75
51360338473,edf,275,25
51360346027,dag,158,174
51360348644,ebc,122,52
51360348720,fcd,146,49
51360349919,efc,87,242
51360363753,dbb,246,150
51360364171,bag,249,119
51360366142,gbb,40,105
51360401321,cea,218,147
51360412063,dfe,160,197
51360436815,bcc,294,192
51360442084,efg,93,287
51360460161,agf,290,195
51360462493,fee,10,5
51360464107,gea,136,26
51360480038,cga,114,75
51360496498,dgb,13,468
51360514081,cad,256,108
51360514534,eac,10,316
51360549289,ead,153,211
51360558274,fea,165,87
51360560978,fbg,21,227
51360564746,bee,102,125
51360573487,afb,184,226
51360596522,daf,236,277
51360612648,gbf,12,235
51360634117,aab,191,27
51360645302,cac,191,126
51360648697,dgf,29,246
51360694673,dfa,59,189
51360720784,afb,162,196
51360745306,adf,178,57
51360745856,gbg,62,159
51360757099,ccd,292,233
51360776397,eee,42,123
51360780977,gff,157,104
51360783450,dad,31,111
51360807172,bgd,116,59
51360817997,gga,241,283
51360833763,gdf,135,51
51360842095,gfg,237,29
51360843223,aef,85,153
51360848156,dcc,94,310
51360858137,acb,58,102
51360858626,gbe,80,302
51360868928,bda,112,77
51360872358,gbc,125,95
51360903041,cge,1,164
51360910823,beb,6,138
51360913780,bfc,132,38
51360926589,fbd,196,166
51360929761,fge,193,138
51360938008,bga,100,277
51360966687,fcf,299,224
51361002859,caf,199,89
51361017503,dec,204,246
51361025299,bfa,256,150
51361039825,gfb,275,55
51361044824,dad,7,126
51361052475,eag,44,81
51361081305,ddd,239,251
51361087218,dfd,64,96
51361092552,aaf,92,108
51361112045,cfg,292,29
51361117948,dcg,157,22
51361135309,gbb,188,87
51361149014,bbb,105,276
51361160022,bcg,186,145
51361170304,ffa,99,49
51361178494,cfb,26,186
51361234728,acg,31,72
51361248072,aaf,110,89
51361274829,ede,71,307
51361287095,cdf,279,126
51361290723,cdb,5,262
51361293693,dbf,204,60
51361309712,gge,252,254
51361324884,cga,218,60
51361335972,afc,24,226
51361343762,dac,41,23
51361394466,dad,37,109
51361403725,ada,174,331
51361408867,ffb,188,43
51361437792,ebg,37,103
51361456184,bcc,224,163
51361506060,bcf,2,142
51361536656,cae,121,83
51361545541,bba,62,237
51361583294,eea,187,76
51361595610,efa,213,267
51361595932,dag,238,144
51361606479,fag,124,169
51361621907,bbb,234,237
51361637331,ade,65,33
51361649376,eff,175,295
51361718880,gfb,198,59
51361739755,bgc,86,84
51361755707,ecd,121,292
51361756091,bda,232,83
51361784969,cgb,175,57
51361805248,ceb,76,191
51361810974,fbe,38,5
51361819558,edc,212,88
51361850082,gac,272,216
51361852837,fcb,126,102
51361865372,afc,50,223
51361868627,bff,183,89
51361869913,caa,280,166
51361871253,dcd,116,79
51361875845,ccd,270,272
51361900650,dea,41,21
51361911069,cce,9,237
51361928487,faf,118,163
51361954735,acf,189,105
51361981065,egb,246,138
51361981137,fbf,250,89
51362008891,fca,243,215
51362014465,bgc,223,74
51362044300,aed,112,152
51362060231,acg,296,64
51362070114,efe,170,71
51362072026,gda,9,255
51362102698,gfb,252,63
51362119366,eca,32,77
51362121286,abe,47,34
51362121853,fbe,206,5
51362124531,adc,87,129
51362144564,fda,139,182
51362144700,add,142,97
51362146848,cdd,288,160
51362180232,fgf,129,99
51362192886,fdc,227,99
51362194687,aee,241,32
51362197200,ggd,93,330
51362213200,beg,54,197
51362219722,ccc,116,52
51362267336,bcd,278,99
51362286253,dce,218,257
51362289444,gce,51,31
51362298513,cdd,170,145
51362299408,ddb,268,110
51362302992,ggf,68,319
51362311103,abg,134,101
51362323230,fde,10,37
51362345302,dbd,177,14
51362346942,eef,233,207
51362350609,abd,214,151
51362351021,cgb,175,67
51362367777,gcc,233,129
51362384218,acd,132,11
51362389237,fcd,158,50
51362391021,gaa,76,23
51362398910,dcg,68,23
51362399980,gge,165,297
51362411140,bbb,3,274
51362414007,ebd,27,232
51362420818,ffg,248,203
51362421846,gag,252,238
51362422816,ebb,290,94
51362451396,gge,91,285
51362459622,aea,11,137
51362476386,cbf,168,112
51362546209,aea,47,121
51362581394,cdc,48,12
51362590122,bee,184,105
51362595602,bcf,42,154
51362615688,abf,189,100
51362627345,geg,27,55
51362636927,daa,27,251
51362640681,aeg,163,242
51362677741,fdd,164,393
51362681774,gcd,213,91
51362688455,bge,274,68
51362700147,afe,180,72
51362718749,bcc,203,190
51362737437,bgf,142,51
51362755240,gcf,64,44
51362776057,dde,16,191
51362776920,bca,82,39
51362781190,ecb,96,225
51362823161,gfc,139,220
51362835146,gdd,86,191
51362841886,ead,55,213
51362849409,caf,106,85
51362869467,feb,48,226
51362873495,fba,203,214
51362883848,gaf,195,46
51362894209,gdg,293,73
51362910967,cgf,213,31
51362919518,fff,248,183
51362928133,bde,165,217
51362928309,dge,263,94
51362941029,eee,211,141
51362945652,dgf,236,277
51362956108,gbd,238,273
51362971334,dff,58,5
51362973832,fbd,44,162
51362977723,bag,201,115
51362977876,dgg,148,116
51362985060,bae,94,166
51363011848,aad,245,132
51363012043,bbf,7,298
51363070021,egc,253,120
51363099337,aff,238,316
51363103867,gag,50,199
51363121677,bfb,19,61
51363133817,abc,287,20
51363139847,gab,216,135
51363152811,age,36,33
51363159358,gac,249,207
51363190712,dba,161,118
51363212921,def,249,168
51363223232,gfg,192,29
51363226688,ccd,86,274
51363236544,cag,158,98
51363241496,agb,283,147
51363248021,bfe,263,327
51363253660,afc,117,200
51363322890,ead,140,176
51363323768,ccg,50,100
51363328048,bgc,229,76
51363361122,bfd,275,155
51363367512,eed,293,47
51363403901,aeb,123,244
51363437008,cbb,215,283
51363442149,cec,40,117
51363446375,abf,202,105
51363462199,cdd,264,162
51363490274,aac,153,129
51363509908,adf,98,55
51363512891,agd,37,156
51363522806,bea,134,89
51363533936,dgd,283,54
51363535807,bef,52,96
51363540863,cfd,207,91
51363551975,fge,118,120
51363553583,ddg,255,25
51363558793,afb,249,229
51363573456,edd,230,220
51363600648,gae,64,130
51363603846,cgg,210,249
51363618463,dcb,8,269
51363626886,gdc,46,415
51363628142,eda,150,88
51363633507,aga,250,61
51363636477,gbb,5,91
51363691145,cba,259,209
51363702902,aae,174,116
51363703970,ege,85,146
51363708008,dae,178,16
51363712758,aaf,136,103
51363715832,cbd,43,50
51363722431,fac,2,227
51363734191,bgd,53,51
51363742981,acb,251,102
51363752614,cfe,104,347
51363785660,gdc,121,456
51363791813,ccb,12,256
51363802728,aeg,187,234
51363804352,bgb,61,92
51363823392,gdd,59,169
51363841409,cce,109,189
51363857645,eee,176,152
51363861728,cbf,131,94
51363862374,gef,53,129
51363870146,dfc,92,46
51363880746,dca,174,120
51363890338,cfb,293,158
51363892576,bdd,162,185
51363967918,cgg,55,266
51363991175,fcc,24,158
51363992599,eff,18,312
51363993790,fea,184,82
51364012080,faa,259,322
51364015770,bcb,210,10
51364023479,ebd,80,238
51364052701,dbg,175,300
51364062523,eff,201,327
51364066102,bad,109,140
51364089290,dbd,214,12
51364097348,add,104,91
51364119339,eaa,298,367
51364150201,gcd,54,91
51364153791,fba,171,248
51364155077,cfd,94,78
51364176741,geg,124,52
51364182150,fde,157,34
51364215678,eca,64,64
51364215808,dda,296,239
51364272377,ddf,96,66
51364306101,fgc,234,135
51364309124,cdf,196,124
51364316185,gbf,202,223
51364318067,gfe,209,43
51364329890,faa,222,338
51364331949,ede,185,285
51364341663,eea,133,65
51364345753,beg,159,197
51364353728,bgg,239,5
51364366135,ccf,49,102
51364378216,ggb,202,5
51364404104,egd,113,34
51364416506,cgc,217,82
51364440277,bfg,242,88
51364446232,cge,181,159
51364462125,bbb,44,304
51364480757,efa,126,288
51364518274,adb,164,76
51364522835,dcf,257,78
51364529548,afe,272,59
51364547816,ace,222,213
51364575801,agg,123,189
51364592447,dac,47,18
51364625656,aed,105,148
51364644335,fed,283,34
51364680313,fbc,160,44
51364751073,bbe,27,207
51364758468,dcc,163,337
51364761512,ebf,252,10
51364790497,fae,126,5
51364792679,fcb,195,82
51364800839,fdd,259,345
51364831712,daa,224,225
51364859496,bbd,78,218
51364881983,bdf,262,27
51364889104,ceb,223,196
51364899922,edg,58,24
51364931389,cga,214,66
51364980314,gfb,3,68
51364992015,ccg,209,106
51365005094,fdb,27,68
51365005194,ffd,178,17
51365058541,bab,252,69
51365096076,ded,160,46
51365103956,eba,71,112
51365116257,dfb,271,56
51365121025,dga,131,61
51365122627,bbd,135,215
51365163764,cgd,273,299
51365172471,dfb,7,53
51365205960,fce,50,470
51365232648,cef,26,133
51365257653,eeb,211,147
51365260760,dad,284,95
51365273306,ade,281,38
51365274832,efd,268,233
51365288218,bed,149,200
51365297675,dae,35,15
51365297851,dee,57,155
51365316400,bcg,206,166
51365317213,fdf,125,71
51365329521,gbc,35,103
51365356047,feg,191,90
51365386920,egg,3,346
51365389374,gad,77,152
51365411422,aba,229,12
51365415000,ebg,95,118
51365427856,bga,67,315
51365476660,afa,14,47
51365480420,adc,109,141
51365501847,fdg,86,36
51365504519,ecf,170,243
51365526525,ecc,225,156
51365544211,eab,163,244
51365552672,gfg,49,34
51365560670,ddg,282,26
51365569683,fad,41,106
51365574916,gfd,182,486
51365583413,efg,74,318
51365600240,abf,218,96
51365618490,fec,119,324
51365624115,eea,175,65
51365629323,faf,54,133
51365636966,aeb,299,270
51365641617,dbf,28,57
51365662561,cdc,288,11
51365666919,cff,10,153
51365670027,cfa,148,8
51365687168,edc,289,102
51365691791,bec,195,114
51365699036,egf,257,103
51365711906,bab,169,66
51365716505,ddd,222,205
51365722751,aee,120,28
51365744761,afd,280,114
51365747540,ecg,228,113
51365755651,cbe,205,14
51365781618,bfe,18,274
51365812667,bbc,66,206
51365816831,fbb,23,146
51365821669,eeb,125,166
51365833975,ega,67,173
51365836068,cda,236,273
51365836446,bba,59,194
51365858267,fbd,250,166
51365890812,fdc,4,115
51365908038,bdg,248,161
51365914551,cgg,135,316
51365928944,ebe,294,80
51365935178,ddc,207,51
51365949760,bad,9,124
51365952441,fcc,158,134
51365962214,fga,61,56
51365982243,cef,48,131
51366002794,aea,25,128
51366023876,ffd,10,14
51366028437,ffa,217,51
51366032379,dcg,70,22
51366047796,dfe,212,210
51366060594,acc,240,349
51366070286,gdb,182,265
51366082266,bac,179,42
51366087947,daa,275,225
51366100353,eef,162,200
51366110644,fff,243,208
51366123535,ebc,16,47
51366134053,dfa,113,185
51366136083,dab,277,90
51366136584,eae,236,40
51366143589,eaa,129,337
51366145516,dea,287,24
51366157363,ggc,160,19
51366190133,dag,86,125
51366206006,faa,161,402
51366222197,ggg,290,476
51366222744,cca,260,286
51366230577,dgg,192,95
51366235637,dde,290,219
51366244684,eea,130,53
51366272310,cbb,193,277
51366303141,ffc,164,305
51366306436,dbe,100,47
51366346943,bce,281,306
51366358300,eac,210,300
51366380203,cbe,227,14
51366402323,cef,284,127
51366406106,fgb,43,126
51366410467,edf,64,27
51366425655,geg,270,54
51366432182,eag,43,93
51366436987,geb,256,63
51366445793,acg,67,67
51366463097,dfg,165,8
51366511444,ffc,277,326
51366515991,dbc,100,38
51366575140,aaa,238,104
51366583407,cfe,55,381
51366603755,bbf,287,324
51366610173,ebg,36,105
51366612939,cfg,255,31
51366616038,gde,165,279
51366654883,fce,155,441
51366661636,eab,109,285
51366695498,gdd,80,182
51366699725,ddb,124,117
51366706517,aea,55,135
51366742425,dgc,268,223
51366781338,gfa,116,440
51366789484,fdb,113,63
51366865048,afe,9,47
51366865501,bfc,25,45
51366871362,dae,196,14
51366878704,edd,141,259
51366905419,cad,156,101
51366915616,eac,232,324
51366941152,ece,93,87
51366946247,fgb,205,129
51366948886,cbg,147,60
51366958610,aeb,52,232
51366995291,dff,268,5
51366998129,cde,142,249
51367141739,adg,210,78
51367170685,bdc,285,118
51367174670,gba,183,115
51367185384,gcg,271,158
51367247754,eec,120,72
51367259637,egc,289,100
51367274191,gce,44,26
51367276096,bea,188,72
51367279500,gee,70,202
51367288151,gdf,55,48
51367288519,fed,62,35
51367325840,efc,134,229
51367329901,cgc,162,65
51367343312,efb,233,41
51367344171,abf,151,91
51367359296,ece,127,100
51367386195,abd,244,158
51367397554,bfd,212,179
51367411025,eae,207,38
51367413110,dab,254,99
51367418596,gfc,66,255
51367426267,baa,22,200
51367428600,abc,248,23
51367429111,edf,119,28
51367454091,ced,66,210
51367463791,cab,189,179
51367463822,beb,215,138
51367466107,acb,213,96
51367475382,agf,140,183
51367494277,ded,59,45
51367505514,fae,193,5
51367524917,cda,218,240
51367546055,dbb,144,174
51367546262,bfd,6,186
51367555847,cge,85,178
51367563975,ffe,221,40
51367568337,fcd,116,56
51367568485,ega,222,186
51367574842,gca,108,195
51367588585,bbg,108,77
51367612581,eed,244,39
51367652354,fge,47,97
51367689196,bdb,195,210
51367695472,gea,77,24
51367705092,bee,68,84
51367725597,baf,124,44
51367782214,aec,180,267
51367789389,dga,185,56
51367793960,bfd,124,200
51367799997,cea,169,169
51367816045,dgb,227,538
51367823740,ceg,299,167
51367833466,gcc,105,116
51367847017,beg,246,232
51367850056,cae,70,86
51367858637,aaf,253,83
51367888308,bff,135,77
51367925530,dgg,20,87
51367934003,aef,76,162
51367934922,fba,109,290
51367938429,fgd,290,212
51367966261,ceg,60,165
51367986574,gdg,268,66
51367994612,dfd,15,106
51368004811,eda,170,102
51368045284,bdg,257,173
51368063225,fgc,239,151
51368089572,fgg,106,441
51368111294,fgc,249,172
51368114063,dcg,222,24
51368122331,fcg,149,47
51368124797,ccb,73,286
51368128764,eef,128,236
51368137826,ged,243,141
51368138115,dag,260,118
51368159760,ebb,76,97
51368163371,agd,96,126
51368173911,ggc,291,21
51368234144,gac,290,244
51368251357,bab,37,73
51368276570,fdf,208,59
51368348346,cee,124,70
51368353442,fbg,130,181
51368359599,afg,223,120
51368384210,aag,184,129
51368403324,daf,215,221
51368403336,eae,80,39
51368413268,cfc,105,98
51368414634,fde,243,38
51368417910,abb,257,93
51368421601,gdc,149,437
51368446100,gcg,126,164
51368453286,cef,28,111
51368456718,ffg,202,217
51368491361,fad,238,110
51368520915,gbf,144,207
51368538104,fab,88,172
51368564094,adc,39,167
51368617280,caa,146,147
51368623801,deb,148,111
51368644659,dbg,165,297
51368657716,bfg,96,80
51368675995,fag,87,201
51368683394,dac,246,18
51368683646,dec,200,268
51368709757,fef,228,8
51368725309,efa,196,311
51368783904,gce,206,30
51368807061,edd,37,305
51368813961,gff,102,112
51368828655,gff,247,116
51368832578,efe,121,61
51368846006,fbe,176,5
51368852862,eee,46,121
51368861622,gec,127,25
51368899758,abe,297,37
51368904845,gbb,2,89
51368905366,fbe,203,5
51368915410,eag,292,106
51368925003,cda,259,204
51368931855,fcf,295,224
51368937603,daa,56,234
51368945036,aca,81,31
51368950413,gdg,67,64
51368951378,gfe,150,43
51368952770,aag,223,141
51368954031,gcf,35,44
51368966988,cbc,153,168
51368993604,gbg,116,160
51369006246,agb,173,135
51369010111,ffg,224,251
51369013339,aab,267,25
51369013383,eff,219,291
51369017719,cfa,111,6
51369025604,gga,219,268
51369028311,edb,273,180
51369080689,gbd,58,313
51369125524,dbg,167,305
51369131227,ffb,218,42
51369132605,fac,128,245
51369143010,egc,218,82
51369158366,eag,33,104
51369169671,eac,50,262
51369179273,aga,21,72
51369184969,fgd,217,184
51369194468,bbe,72,167
51369196573,fgg,106,357
51369231164,cbb,106,277
51369245353,feg,275,74
51369254294,gaf,290,44
51369255408,bda,47,88
51369291782,gfb,174,75
51369296876,cbe,99,13
51369301090,fee,266,5
51369330436,bce,96,315
51369343880,ecf,109,208
51369367632,bda,62,85
51369401837,dgf,60,288
51369406719,dbc,178,32
51369420736,cdb,173,288
51369436855,bab,230,58
51369440054,cdg,122,257
51369459733,gbb,145,89
51369473820,eaf,246,260
51369491536,eeb,101,175
51369497234,cad,171,95
51369537230,bcf,190,152
51369539916,eec,197,64
51369540397,aad,69,116
51369540630,fae,183,5
51369542732,cba,67,236
51369547691,cfa,2,5
51369557261,gfa,118,470
51369584171,ebf,158,8
51369624038,deg,93,81
51369642246,edc,295,81
51369642867,gcb,63,73
51369658071,cbf,219,95
51369663298,fca,128,225
51369666727,ecb,254,256
51369677164,efd,9,228
51369693574,ffc,50,352
51369719048,ccf,171,114
51369769001,bgg,88,5
51369771028,ddc,25,49
51369775640,bge,204,80
51369785884,agd,100,108
51369805999,cag,152,116
51369823608,bcc,86,212
51369838797,dge,45,75
51369899285,bcd,219,97
51369914039,fbf,274,102
51369924900,fcb,293,84
51369924915,bdd,73,197
51369932091,ccc,252,53
51369950806,bff,67,74
51369957169,eeg,218,165
51369973588,bdd,240,228
51370005517,gfd,34,442
51370026937,ada,150,360
51370031200,dfc,274,51
51370046381,fbc,48,47
51370051380,eag,118,121
51370063217,gde,216,256
51370064192,cfb,23,169
51370065615,cdc,150,8
51370065724,egd,38,29
51370076051,agc,280,40
51370082957,gdg,85,65
51370096921,bce,105,362
51370114771,abe,49,30
51370131218,bfb,116,72
51370142198,cac,237,133
51370158929,gaa,111,20
51370176540,dbc,274,29
51370189861,bca,257,42
51370212666,ggf,50,287
51370219787,aeb,189,185
51370263286,cff,15,126
51370269942,dcd,75,71
51370312100,dbd,49,12
51370312927,fbb,20,143
51370344880,bfe,91,276
51370363024,deg,256,81
51370392771,aba,167,12
51370401185,gea,156,23
51370416105,dcb,231,293
51370485086,gec,259,28
51370487795,age,237,26
51370489505,adf,233,64
51370502651,aca,34,25
51370509284,bff,281,86
51370522923,feb,170,268
51370580562,efc,236,224
51370588319,bfa,199,138
51370611769,bbe,210,178
51370613241,fde,172,34
51370620133,gge,7,296
51370639010,bdf,27,27
51370660412,faf,233,144
51370675223,ddf,120,71
51370676153,dca,220,117
51370685886,aac,222,116
51370723545,acf,232,92
51370732342,cgb,252,64
51370739103,efe,101,53
51370743550,gbe,123,305
51370759864,fda,271,147
51370770410,dfb,81,57
51370786808,gda,139,229
51370790338,gag,250,161
51370794303,gad,259,177
51370794428,gba,228,94
51370796263,adf,72,54
51370831971,gfb,76,81
51370852122,age,49,29
51370868025,dce,262,264
51370868665,bed,111,238
51370893377,fbg,217,181
51370901148,ddf,179,64
51370930055,cca,191,311
51370999029,ecd,134,341
51371021210,gga,287,316
51371057988,acd,248,9
51371084944,cce,259,215
51371117639,bba,206,194
51371117718,add,13,76
51371129718,gce,159,29
51371141895,egb,244,146
51371148248,bef,52,86
51371236396,cec,153,117
51371240390,bde,43,208
51371250029,agb,219,118
51371259620,ggd,57,267
51371267663,adc,183,165
51371278332,bgd,82,48
51371281248,ffc,95,302
51371290857,cdf,158,110
51371307343,geg,60,60
51371314562,ccg,232,126
51371327401,fgc,37,189
51371338695,abb,202,109
51371340606,dae,121,13
51371388052,ade,25,44
51371390190,caa,253,161
51371424546,egg,171,373
51371510953,ggg,193,504
51371511912,dgd,22,63
51371521250,cca,108,317
51371530788,fdf,83,53
51371567731,geb,263,57
51371582100,ebc,276,40
51371629069,dgc,209,249
51371653610,bbg,204,90
51371694519,bae,220,195
51371695691,bcb,255,11
51371696172,cfg,148,35
51371717767,dba,232,110
51371729562,ega,280,182
51371741798,fgf,127,115
51371746674,dab,243,116
51371777518,ebd,245,273
51371778120,bag,123,119
51371852606,ddb,263,105
51371859738,eae,149,37
51371860884,edg,241,24
51371865435,cgf,97,30
51371865503,agf,240,217
51371869240,ebg,11,93
51371912558,bdc,252,135
51371924567,bdf,87,26
51371940834,afd,138,103
51371946597,gac,49,283
51371984588,fgc,72,175
51372011340,fbe,202,5
51372033985,deb,110,122
51372087391,aae,99,106
51372088811,gbc,33,103
51372106277,abg,251,90
51372115449,gcd,107,86
51372129156,afe,197,53
51372130215,dfe,28,186
51372141965,bgf,34,46
51372166403,dda,268,260
51372172612,eeg,67,174
51372178073,bcd,1,77
51372206746,dad,23,93
51372290622,dfb,188,64
51372293195,afc,17,208
51372309375,gea,13,26
51372330924,ffb,1,46
51372349870,aeg,112,222
51372354440,dea,186,21
51372355325,fcf,126,237
51372357191,gag,179,138
51372358552,fcd,71,53
51372375215,ffg,58,215
51372376701,caf,151,79
51372387363,egg,26,425
51372387810,cbc,31,178
51372398591,bda,24,75
51372407818,fde,143,32
51372445795,cgg,218,322
51372446587,fgb,152,110
51372482050,fea,161,80
51372488320,fcg,215,38
51372514766,ccd,164,246
51372524154,gdb,224,262
51372542249,bdb,137,210
51372547925,cdd,252,139
51372584064,dcg,269,20
51372684536,ded,246,51
51372700888,gag,201,136
51372704793,adb,60,87
51372711419,bab,70,60
51372724012,aee,62,30
51372726987,fdd,42,282
51372755643,agg,48,217
51372760047,ead,213,170
51372761362,gaf,228,44
51372787668,dge,295,74
51372815359,cga,295,64
51372842228,cge,58,149
51372853126,bdg,177,155
51372861239,fdf,194,57
51372873273,cfe,209,373
51372900337,deg,81,69
51372901707,bgb,69,80
51372908444,ebe,267,87
51372915034,def,123,147
51372929743,gab,86,133
51372932241,fae,134,5
51372941572,egc,255,67
51372944330,aff,53,259
51372958394,gdb,32,285
51372966489,dda,74,218
51372969985,cbf,105,100
51372983218,ggc,149,20
51372990022,gcc,224,96
51372994732,eba,164,107
51373026226,aad,81,93
51373056078,acd,98,8
51373149552,cgc,5,66
51373164526,cac,1,126
51373168746,fga,175,52
51373173562,bae,14,181
51373180229,bbc,222,222
51373181915,bdf,107,22
51373192636,eca,150,72
51373216078,bfg,115,94
51373219417,dbf,88,57
51373223504,beg,143,245
51373232907,eda,212,93
51373242992,dee,254,145
51373244270,aba,209,11
51373252836,cdf,247,116
51373269230,ddb,280,112
51373271191,gae,197,107
51373273691,fad,117,115
51373274719,afb,106,196
51373287675,bcb,18,12
51373294286,bgc,51,79
51373308640,ffc,64,311
51373309096,dbc,192,27
51373315920,bbf,275,346
51373351240,egb,278,131
51373374750,ege,258,144
51373384252,gea,38,28
51373385084,gef,140,153
51373401657,ged,232,118
51373401959,ebg,290,106
51373416462,bff,45,99
51373423003,ecb,94,268
51373423815,gcg,254,168
51373437738,ced,105,218
51373438613,geb,122,51
51373455928,ddg,143,30
51373468377,ede,141,236
51373471745,bba,269,223
51373487486,afc,86,187
51373509242,bbd,174,212
51373515149,fec,33,362
51373562979,gfg,86,27
51373580756,eda,142,82
51373598201,beg,55,249
51373606906,cbd,171,56
51373607636,fgc,241,173
51373608793,gad,206,196
51373619522,dga,132,61
51373630513,fbb,2,115
51373640888,ace,158,183
51373642396,beb,119,110
